SpecimenID,Family,Genus,Species
7513,Sapotaceae,Calocarpum,sp.
7514,Annonaceae,Annona,reticulata
7515,Leguminosae-Caes.,Cassia,grandis
7516,Leguminosae-Mim.,Mimosa,tenuiflora
7517,Leguminosae-Papil.,Lonchocarpus,rugosus
7518,Leguminosae-Caes.,Crudia,choussyana
7519,Bignoniaceae,Tabebuia,chrysantha
7520,Indet.,Indet.,Indet.
7521,Leguminosae-Mim.,Leucaena,shannoni
7522,Leguminosae,Indet.,
7523,Anacardiaceae,Anacardium,occidentale
7524,Leguminosae-Mim.,Inga,leptoloba
7525,Leguminosae-Caes.,Poeppigia,procera
7526,Rubiaceae,Calycophyllum,candidissimum
7527,Compositae,Indet.,
7528,Proteaceae,Roupala,loranthoides
7529,Leguminosae-Papil.,Eysenhardtia,sp.
7530,Apocynaceae,Aspidosperma,megalocarpon
7531,Moraceae,Brosimum,alicastrum
7532,Myrtaceae,Indet.,Indet
7533,Rubiaceae,Guettarda,sp.
7534,Meliaceae,Cedrela,sp.
7535,Lauraceae,Pleurothyrium,macranthum
7536,Lecythidaceae,Lecythis,sp.
7537,Lecythidaceae,Eschweilera,sp.
7538,Lecythidaceae,Eschweilera,odora
7539,Lauraceae,Nectandra,sp.
7540,Indet.,Indet.,Indet.
7541,Lecythidaceae,Holopyxidium,jarana
7542,Sapotaceae,Pouteria,sp.
7543,Indet.,Indet.,Indet.
7544,Sapotaceae,Manilkara,sp.
7545,Chrysobalanaceae,Licania,sp.
7546,Leguminosae-Papil.,Vouacapoua,americana
7547,Chrysobalanaceae,Licania,sp.
7548,Humiriaceae,Humiria,sp.
7549,Leguminosae,Indet.,Indet.
7550,Leguminosae-Papil.,Andira,sp.
7551,Humiriaceae,Vantanea,sp.
7552,Indet.,Indet.,Indet.
7553,Leguminosae-Papil.,Platymiscium,ulei
7554,Leguminosae,Indet.,Indet.
7555,Rubiaceae,Sickingia,klugei
7556,Chrysobalanaceae,Licania,hypoleuca
7557,Tiliaceae,Belotia,camlbellii
7558,Guttiferae,Symphonia,globulifera
7559,Melastomataceae,Miconia,pteropoda
7560,Melastomataceae,Mouriri,exilis
7561,Elaeocarpaceae,Sloanea,eriostemon
7562,Lacistemataceae,Lacistema,aggregatum
7563,Rhizophoraceae,Cassipourea,elliptica
7564,Ochnaceae,Ouratea,pyramidalis
7565,Aquifoliaceae,Ilex,guianensis
7566,Ochnaceae,Ouratea,pyramidalis
7567,Combretaceae,Terminalia,cf.amazonia
7568,Chrysobalanaceae,Chrysobalanus,icaco
7569,Vochysiaceae,Vochysia,hondurensis
7570,Guttiferae,Vismia,angusta
7571,Malpighiaceae,Byrsonima,crassifolia
7572,Polygonaceae,Coccoloba,swartzii
7573,Melastomataceae,Mouriri,exilis
7574,Sapotaceae,Chrysophyllum,sp.
7575,Olacaceae,Ximenia,americana
7576,Rubiaceae,Guettarda,combsii
7577,Leguminosae-Papil.,Piscidia,piscipula
7578,Leguminosae-Caes.,Dialium,guianense
7579,Verbenaceae,Vitex,kuylenii
7580,Melastomataceae,Mouriri,myritilloides
7581,Annonaceae,Xylopia,frutescens
7582,Leguminosae-Papil.,Sweetia,panamensis
7583,Sapindaceae,Cupania,sp.
7584,Dilleniaceae,Curatella,americana
7585,Sterculiaceae,Guazuma,tomentosa
7586,Apocynaceae,Tabernaemontana,citrifolia
7587,Bombacaceae,Pachira,aquatica
7588,Palmaceae-Monocot,Chamaedorea,sp.
7589,Moraceae,Ficus,glabrata
7590,Burseraceae,Tetragastris,panamensis
7591,Bignoniaceae,Tabebuia,guayacan
7592,Rutaceae,Zanthoxylum,sp.
7593,Anacardiaceae,Spondias,purpurea
7594,Meliaceae,Cedrela,odorata
7596,Pinaceae-Gymn.,Pinus,caribaea
7597,Pinaceae-Gymn.,Pinus,sp.
7598,Pinaceae-Gymn.,Pinus,sp.
7599,Pinaceae-Gymn.,Pinus,sp.
7600,Rubiaceae,Indet.,Indet.
7601,Euphorbiaceae,Drypetes,brownii
7602,Sapindaceae,Cupania,guatemalensis
7603,Boraginaceae,Cordia,alliodora
7604,Myristicaceae,Virola,koschnyi
7605,Rutaceae,Amyris,elemifera
7606,Guttiferae,Symphonia,globulifera
7607,Podocarpaceae-Gymn.,Podocarpus,guatemalensis
7608,Leguminosae-Papil.,Myroxylon,toluiferum
7609,Fagaceae,Quercus,magnoliaefolia
7610,Oleaceae,Fraxinus,uhdei
7611,Clethraceae,Clethra,sp.
7612,Leguminosae-Papil.,Eysenhardtia,orthocarpa
7613,Fagaceae,Quercus,magnoliaefolia
7614,Melastomataceae,Conostegia,exalapensis
7615,Melastomataceae,Indet.,Indet.
7616,Leguminosae,Indet.,Indet.
7617,Pinaceae-Gymn.,Pinus,sp.
7618,Juglandaceae,Juglans,sp.
7619,Boraginaceae,Cordia,alliodora
7620,Rubiaceae,Hamelia,xorullensis
7621,Meliaceae,Guarea,sp.
7622,Meliaceae,Cedrela,odorata
7623,Bignoniaceae,Tabebuia,pentaphylla
7624,Leguminosae-Papil.,Dalbergia,sp.
7625,Leguminosae-Mim.,Mimosa,ionema
7626,Lauraceae,Cinnamomum,camphora
7627,Euphorbiaceae,Croton,reflexifolius
7628,Erythroxylaceae,Erythroxylum,coca
7629,Erythroxylaceae,Erythroxylum,sp
7630,Anacardiaceae,Mauria,puberula
7631,Lauraceae,Aniba,sp.
7632,Lauraceae,Ocotea,sp.
7633,Leguminosae-Papil.,Machaerium,sp.
7634,Boraginaceae,Cordia,alba
7635,Euphorbiaceae,Hura,crepitans
7636,Rhamnaceae,Zizyphus,melastomoides
7637,Leguminosae-Mim.,Calliandra,aff.falcata
7638,Rutaceae,ayris,balsamifera
7639,Celastraceae,Maytenus,sp.
7640,Bignoniaceae,Tabebuia,guayacan
7641,Olacaceae,Minquartia,guianensis
7642,Leguminosae-Papil.,Piscidia,piscipula
7643,Leguminosae-Papil.,Dalbergia,retusa
7644,Leguminosae-Papil.,Dalbergia,retusa
7645,Combretaceae,Conocarpus,erectus
7646,Boraginaceae,Cordia,Gerascanthus
7647,Sapotaceae,Manilkara,zapaotilla
7648,Meliaceae,Cedrela,odorata
7649,Meliaceae,Swietenia,macrophylla
7650,Indet.,Indet.,Indet.
7651,Pinaceae-Gymn.,Pinus,caribaea
7652,Indet.,Indet.,Indet.
7653,Indet.,Indet.,Indet.
7654,Meliaceae,Toona,sp.
7655,Magnoliaceae,Magnolia,sp.
7656,Indet.,Indet.,Indet.
7657,Theaceae,Indet.,Indet.
7658,Aquifoliaceae,Ilex,sp.
7659,Fagaceae,Castanopsis,sp.
7660,Indet.,Indet.,Indet.
7661,Indet.,Indet.,Indet.
7662,Theaceae,Gordonia,sp.
7663,Lauraceae,Neolitsea,sp.
7664,Hamamelidaceae,Liquidambar,styraciflua
7665,Symplocaceae,Symplocos,sp.
7666,Indet.,Indet.,Indet.
7667,Moraceae,Indet.,Indet.
7668,Lauraceae,Indet.,Indet.
7669,Pinaceae-Gymn.,Pinus,sp.
7670,Podocarpaceae-Gymn.,Podocarpus,sp.
7671,Cupressaceae-Gymn.,Chamaecyparis,sp.
7672,Euphorbiaceae,Mallotus,sp.
7673,Indet.,Indet.,Indet.
7674,Indet.,Indet.,Indet.
7675,Taxodiaceae-Gymn.,Cunninghamia,sp.
7676,Indet.,Indet.,Indet.
7677,Hamamelidaceae,Liquidambar,sp.
7678,Lauraceae,Machilus,kusanoi
7679,Buxaceae,Buxus,sp.
7680,Leguminosae-Papil.,Ormosia,sp.
7681,Indet.,Indet.,Indet.
7682,Leguminosae,Indet.,Indet.
7683,Lauraceae,Machilus,sp.
7684,Cupressaceae-Gymn.,Juniperus,sp.
7685,Indet.,Indet.,Indet.
7686,Oleaceae,Fraxinus,sp.
7687,Magnoliaceae,Magnolia,sp.
7688,Scrophulariaceae,Paulownia,sp.
7689,Magnoliaceae,Michelia,sp.
7690,Daphniphyllaceae,Daphniphyllum,sp.
7691,Juglandaceae,Juglans,sp.
7692,Lauraceae,Cinnamomum,camphora
7693,Indet.,Indet.,Indet.
7694,Lauraceae,Cinnamomum,sp.
7695,Fagaceae,Castanopsis,sp.
7696,Cephalotaxaceae,Cephalotaxus,sp.
7697,Lauraceae,Phoebe,sp.
7698,Indet.,Indet.,Indet.
7699,Indet.,Indet.,Indet.
7700,Indet.,Indet.,Indet.
7701,Cupressaceae-Gymn.,Libocedrus,sp.
7702,Ulmaceae,Ulmus,sp.
7703,Lauraceae,Cinnamomum,sp.
7704,Scrophulariaceae,Paulownia,sp.
7705,Bombacaceae,Bombax,ceiba
7706,Sapotaceae,Chrysophyllum,sp.
7707,Leguminosae-Caes.,Dialium,guianense
7708,Araliaceae,Indet.,Indet.
7709,Anacardiaceae,Spondias,mombin
7710,Anacardiaceae,Spondias,mombin
7711,Tiliaceae,Belotia,sp.
7712,Tiliaceae,Belotia,sp.
7713,Leguminosae-Papil.,Platymiscium,sp.
7714,Meliaceae,Guarea,sp.
7715,Guttiferae,Calophyllum,brasiliense
7716,Combretaceae,Terminalia,hayesii
7717,Moraceae,Brosimum,alicastrum
7718,Indet.,Indet.,Indet.
7719,Lauraceae,Nectandra,sp.
7720,Meliaceae,Swietenia,macrophylla
7721,Rutaceae,Citrus,sp.
7722,Rubiaceae,Sickingia,sp.
7723,Sapotaceae,Pouteria,sp.
7724,Bignoniaceae,Tabebuia,pentaphylla
7725,Euphorbiaceae,Sapium,sp.
7726,Leguminosae-Caes.,Schizolobium,parahybum
7727,Indet.,Indet.,Indet.
7728,Sterculiaceae,Indet.,Indet.
7729,Rubiaceae,Indet.,Indet.
7730,Sapotaceae,Manilkara,zapaotilla
7731,Leguminosae-Caes.,Swartzia,sp.
7732,Indet.,Indet.,Indet.
7733,Bombacaceae,Ceiba,sp.
7734,Leguminosae-Papil.,Myroxylon,sp.
7735,Bignoniaceae,Tecoma,stans
7736,Rubiaceae,Pogonopus,speciosus
7737,Flacourtiaceae,Casearia,aculeata
7738,Leguminosae-Papil.,Machaerium,latialatum
7739,Bignoniaceae,Anemopaegma,sp.
7740,Lauraceae,Nectandra,membranacea
7741,Sapindaceae,Allophylus,sp.
7742,Leguminosae-Caes.,Apuleia,leiocarpa
7743,Leguminosae-Caes.,Bauhinia,sp.
7744,Verbenaceae,Petrea,arborea
7745,Myrtaceae,Indet.,Indet.
7747,Euphorbiaceae,Manihot,carthaginensis
7748,Leguminosae-Papil.,Diphysa,sennoides
7749,Lecythidaceae,Gustavia,poeppigiana
7750,Leguminosae-Papil.,Myrospermum,frutescens
7751,Leguminosae-Caes.,Cassia,sp.
7752,Leguminosae-Papil.,Myroxylon,toluiferum
7753,Rutaceae,Zanthoxylum,monophyllum
7754,Moraceae,Chlorophora,tinctoria
7755,Leguminosae-Papil.,Centrolobium,paraense
7756,Indet.,Indet.,Indet.
7757,Leguminosae-Caes.,Libidibia,coriaria
7758,Leguminosae-Papil.,Platymiscium,polystachyum
7759,Combretaceae,Leguncularia,racemosa
7760,Rutaceae,Zanthoxylum,venosum
7761,Rutaceae,Zanthoxylum,bifoliatum
7762,Rubiaceae,Psychotria,berteriana
7763,Rubiaceae,Notopleura,uliginosa
7764,Myrtaceae,Eugenia,dictyophylla
7765,Nyctaginaceae,Pisonia,ligustrifolia
7766,Melastomataceae,Mouriri,helleri
7767,Ebenaceae,Maba,urbaniana
7768,Rubiaceae,Exostemma,elegans
7769,Bignoniaceae,Tabebuia,rugosa
7770,Oleaceae,Linociera,ligustrina
7771,Rubiaceae,Stevensia,samanensis
7772,Rhizophoraceae,Cassipourea,elliptica
7773,Guttiferae,Calophyllum,brasiliense
7774,Lauraceae,Indet.,Indet.
7775,Lauraceae,Indet.,Indet.
7776,Ulmaceae,Phyllostylon,brasiliensis
7777,Flacourtiaceae,Casearia,praecox
7778,Buxaceae,Buxus,sempervirens
7779,Apocynaceae,Gonioma,kamassi
7780,Leguminosae-Papil.,Dalbergia,melanoxylon
7781,Ebenaceae,Diospyros,sp.
7782,Leguminosae-Papil.,Pterocarpus,sp.
7783,Moraceae,Chlorophora,excelsa
7784,Leguminosae-Caes.,Microberlinia,sp.
7785,Leguminosae-Papil.,Centrolobium,sp.
7786,Sapotaceae,Mimusops,heckelii
7787,Rubiaceae,Sarcocephalus,sp.
7788,Rubiaceae,Sarcocephalus,sp.
7789,Indet.,Indet.,Indet.
7790,Meliaceae,Aglaia,sp.
7791,Cupressaceae-Gymn.,Callitris,sp.
7792,Aceraceae,Acer,pseudo-platanus
7793,Oleaceae,Olea,europaea
7794,Leguminosae-Papil.,Laburnum,vulgare
7795,Betulaceae,Ostrya,carpinifolia
7796,Juglandaceae,Juglans,regia
7797,Leguminosae-Papil.,Dalbergia,cochinchinensis
7798,Leguminosae-Papil.,Centrolobium,paraense
7799,Zygophyllaceae,Bulnesia,arborea
7800,Meliaceae,Swietenia,macrophylla
7801,Myristicaceae,Virola,koschnyi
7802,Olacaceae,Minquartia,guianensis
7803,Leguminosae-Mim.,Marmaroxylon,racemosum
7804,Euphorbiaceae,Hippomane,mancinella
7805,Cupressaceae-Gymn.,Juniperus,gracilior
7806,Euphorbiaceae,Hura,crepitans
7807,Bombacaceae,Ochroma,sp.
7808,Dipterocarpaceae,Dipterocarpus,sp.
7809,Meliaceae,Swietenia,macrophylla
7810,Leguminosae-Papil.,Platymiscium,sp.
7811,Boraginaceae,Cordia,goeldiana
7812,Indet.,Indet.,Indet.
7813,Myrtaceae,Eucalyptus,sp.
7814,Myrtaceae,Eucalyptus,sp.
7815,Burseraceae,Bursera,simaruba
7816,Indet.,Indet.,Indet.
7817,Leguminosae-Mim.,Enterolobium,cyclocarpum
7818,Apocynaceae,Couma,guianensis
7819,Verbenaceae,Tectona,grandis
7820,Lecythidaceae,Planchonia,andamanica
7821,Indet.,Indet.,Indet.
7822,Indet.,Indet.,Indet.
7823,Indet.,Indet.,Indet.
7824,Indet.,Indet.,Indet.
7825,Indet.,Indet.,Indet.
7826,Indet.,Indet.,Indet.
7827,Indet.,Indet.,Indet.
7828,Indet.,Indet.,Indet.
7829,Indet.,Indet.,Indet.
7830,Indet.,Indet.,Indet.
7831,Indet.,Indet.,Indet.
7832,Palmaceae-Monocot,Cocos,nucifera
7833,Ebenaceae,Diospyros,sp.
7834,Pinaceae-Gymn.,Pinus,occidentalis
7835,Rosaceae,Prunus,occidentalis
7836,Moraceae,Ficus,nitida
7837,Bignoniaceae,Tabebuia,simplicifolia
7838,Annonaceae,Oxandra,laurifolia
7839,Myrtaceae,Eugenia,jambos
7840,Flacourtiaceae,Casearia,guianensis
7841,Rubiaceae,Palicourea,barbinervis
7842,Annonaceae,Oxandra,sp.
7843,Flacourtiaceae,Casearia,praecox
7844,Boraginaceae,Cordia,sp.
7845,Bignoniaceae,Tabebuia,serratifolia
7846,Lauraceae,Nectandra,sp.
7847,Lauraceae,Indet.,Indet.
7848,Leguminosae-Caes.,Peltogyne,sp.
7849,Rubiaceae,Sickingia,sp.
7850,Boraginaceae,Cordia,alliodora
7851,Leguminosae-Papil.,Platymiscium,sp.
7852,Opiliaceae,Champereia,manillana
7853,Leguminosae-Caes.,Intsia,bijuga
7854,Lauraceae,Cinnamomum,kanehira
7855,Lauraceae,Eusideroxylon,zwageri
7856,Lauraceae,Sassafras,randaiense
7857,Annonaceae,Canangium,odoratum
7858,Lauraceae,Machilus,thunbergii
7859,Boraginaceae,Cordia,Gerascanthus
7860,Rubiaceae,Sickingia,tinctoria
7861,Leguminosae-Mim.,Samanea,saman
7862,Lauraceae,Ocotea,sp.
7863,Meliaceae,Cedrela,sp.
7864,Leguminosae,Indet.,Indet.
7865,Leguminosae-Mim.,Leucaena,sp.
7866,Lauraceae,Aniba,sp.
7867,Moraceae,Clarisia,spruceana
7868,Leguminosae,Indet.,Indet.
7869,Lauraceae,Indet.,Indet.
7870,Indet.,Indet.,Indet.
7871,Leguminosae-Mim.,Chloroleucon,tortum
7872,Lauraceae,Indet.,Indet.
7873,Bignoniaceae,Tabebuia,serratifolia
7874,Leguminosae-Caes.,Caesalpinia,granadillo
7875,Ulmaceae,Phyllostylon,brasiliensis
7876,Leguminosae-Papil.,Platymiscium,sp.
7877,Zygophyllaceae,Bulnesia,arborea
7878,Myrtaceae,Eugenia,sp.
7879,Lauraceae,Ocotea,sp.
7880,Meliaceae,Cedrela,sp.
7881,Lauraceae,Indet.,Indet.
7882,Euphorbiaceae,Hyeronima,sp.
7883,Aquifoliaceae,Ilex,sp.
7884,Leguminosae-Caes.,Peltogyne,sp.
7885,Sapotaceae,Ecclinusa,sp.
7886,Lauraceae,Indet.,Indet.
7887,Rubiaceae,Sickingia,sp.
7888,Cunoniaceae,Weinmannia,sp.
7889,Leguminosae-Papil.,Myrospermum,frutescens
7890,Rubiaceae,Indet.,Indet.
7891,Leguminosae-Papil.,Bowdichia,virgilioides
7892,Leguminosae-Caes.,Cassia,sp.
7893,Euphorbiaceae,Hyeronima,sp.
7894,Boraginaceae,Cordia,alliodora
7895,Leguminosae-Caes.,Bauhinia,sp.
7896,Myrtaceae,Indet.,Indet.
7897,Leguminosae-Mim.,Pithecolobium,unguis-cati
7898,Meliaceae,Cedrela,sp.
7899,Leguminosae-Papil.,Centrolobium,paraense
7900,Bignoniaceae,Tabebuia,serratifolia
7901,Moraceae,Chlorophora,tinctoria
7902,Verbenaceae,Vitex,sp.
7903,Indet.,Indet.,Indet.
7904,Leguminosae-Mim.,Samanea,saman
7905,Leguminosae-Caes.,Apuleia,leiocarpa
7906,Rubiaceae,Sickingia,sp.
7907,Leguminosae-Mim.,Enterolobium,cyclocarpum
7908,Leguminosae-Caes.,Apuleia,leiocarpa
7909,Bignoniaceae,Tabebuia,serratifolia
7910,Myrtaceae,Indet.,Indet.
7911,Rutaceae,Zanthoxylum,monophyllum
7912,Zygophyllaceae,Guaiacum,sanctum
7913,Rutaceae,Zanthoxylum,monophyllum
7914,Moraceae,Chlorophora,tinctoria
7915,Bignoniaceae,Tabebuia,sp.
7916,Leguminosae-Mim.,Acacia,macracantha
7917,Boraginaceae,Cordia,alliodora
7918,Rhamnaceae,Indet.,Indet.
7919,Meliaceae,Swietenia,macrophylla
7920,Leguminosae-Papil.,Platymiscium,sp.
7921,Lauraceae,Nectandra,sp.
7922,Lauraceae,Phoebe,sp.
7923,Apocynaceae,Tabernaemontana,sp.
7924,Lauraceae,Indet.,Indet.
7925,Chrysobalanaceae,Parinari,sp.
7926,Myrtaceae,Indet.,Indet.
7927,Myrtaceae,Indet.,Indet.
7928,Bignoniaceae,Tabebuia,pentaphylla
7929,Meliaceae,Cedrela,sp.
7930,Lauraceae,Indet.,Indet.
7931,Boraginaceae,Cordia,alliodora
7932,Indet.,Indet.,Indet.
7933,Leguminosae-Papil.,Centrolobium,paraense
7934,Leguminosae-Papil.,Platymiscium,sp.
7935,Meliaceae,Guarea,sp.
7936,Lauraceae,Indet.,Indet.
7937,Meliaceae,Cedrela,odorata
7938,Leguminosae-Mim.,Calliandra,glomerulata
7939,Myrtaceae,Myrica,sp.
7940,Flacourtiaceae,Hecatostemon,completus
7941,Leguminosae-Mim.,Mimosa,tenuiflora
7942,Flacourtiaceae,Casearia,aculeata
7943,Myrsinaceae,Cybianthus,venezuelensis
7944,Rubiaceae,Rudgea,sp.
7945,Sapotaceae,Manilkara,bidentata
7946,Lecythidaceae,Eschweilera,sp.
7947,Proteaceae,Panopsis,sp.
7948,Myrtaceae,Indet.,Indet.
7949,Lauraceae,Indet.,Indet.
7950,Lauraceae,Indet.,Indet.
7951,Indet.,Indet.,Indet.
7952,Indet.,Indet.,Indet.
7953,Combretaceae,Terminalia,sp.
7954,Indet.,Indet.,Indet.
7955,Cunoniaceae,Weinmannia,sp.
7956,Indet.,Indet.,Indet.
7957,Verbenaceae,Vitex,sp.
7958,Leguminosae-Papil.,Lonchocarpus,sp.
7959,Lauraceae,Indet.,Indet.
7960,Euphorbiaceae,Hyeronima,sp.
7961,Indet.,Indet.,Indet.
7962,Cunoniaceae,Weinmannia,sp.
7963,Euphorbiaceae,Hyeronima,sp.
7964,Leguminosae-Papil.,Myrospermum,sp.
7965,Proteaceae,Roupala,sp.
7966,Anacardiaceae,Loxopterygium,sp.
7967,Lauraceae,Indet.,Indet.
7968,Lauraceae,Indet.,Indet.
7969,Indet.,Indet.,Indet.
7970,Lauraceae,Indet.,Indet.
7971,Lauraceae,Indet.,Indet.
7972,Apocynaceae,Aspidosperma,vargasii
7973,Lauraceae,Indet.,Indet.
7974,Rubiaceae,Sickingia,sp.
7975,Leguminosae-Caes.,Mora,excelsa
7976,Leguminosae-Papil.,Myrospermum,sp.
7977,Bignoniaceae,Tabebuia,sp.
7978,Cunoniaceae,Weinmannia,sp.
7979,Rutaceae,Indet.,sp.
7980,Boraginaceae,Cordia,alba
7981,Indet.,Indet.,Indet.
7982,Missing,Missing,Missing
7983,Leguminosae-Papil.,Platymiscium,sp.
7984,Lauraceae,Indet.,Indet.
7985,Lauraceae,Indet.,Indet.
7986,Meliaceae,Cedrela,sp.
7987,Meliaceae,Cedrela,sp.
7988,Meliaceae,Cedrela,sp.
7989,Meliaceae,Cedrela,sp.
7990,Rutaceae,Zanthoxylum,flavum
7991,Theophrastaceae,Jacquinia,sp.
7992,Combretaceae,Terminalia,catappa
7993,Sapotaceae,Manilkara,bidentata
7994,Combretaceae,Leguncularia,sp.
7995,Indet.,Indet.,Indet.
7996,Melastomataceae,Indet.,Indet.
7997,Sapotaceae,Chrysophyllum,sp.
7998,Polygonaceae,Coccoloba,nivea
7999,Melastomataceae,Miconia,sp.
8000,Melastomataceae,Indet.,Indet.
8001,Leguminosae,Indet.,Indet.
8002,Meliaceae,Swietenia,mahagoni
8003,Verbenaceae,Peronema,domingensis
8004,Anacardiaceae,Metopium,sp.
8005,Cactaceae,Cereus,sp.
8006,Meliaceae,Cedrela,odorata
8007,Myrtaceae,Myrica,deflexa
8008,Leguminosae-Caes.,Stahlia,monosperma
8009,Palmaceae-Monocot,Indet.,Indet.
8010,Leguminosae-Papil.,Andira,sp.
8011,Myrtaceae,Eugenia,sp.
8012,Euphorbiaceae,Indet.,Indet.
8013,Indet.,Indet.,Indet.
8014,Rutaceae,Zanthoxylum,monophyllum
8015,Leguminosae-Papil.,Lonchocarpus,domingensis
8016,Leguminosae-Mim.,Inga,vera
8017,Sterculiaceae,Guazuma,sp.
8018,Meliaceae,Guarea,guidonia
8019,Myrtaceae,Psidium,guajava
8020,Zygophyllaceae,Guaiacum,officinale
8021,Aquifoliaceae,Ilex,sp.
8022,Rutaceae,Indet.,Indet.
8023,Rhamnaceae,Indet.,Indet.
8024,Bignoniaceae,Crescentia,cujete
8025,Indet.,Indet.,Indet.
8026,Indet.,Indet.,Indet.
8027,Indet.,Indet.,Indet.
8028,Indet.,Indet.,Indet.
8029,Moraceae,Ficus,sintenisii
8030,Indet.,Indet.,Indet.
8031,Rhamnaceae,Colubrina,arborescens
8032,Myrtaceae,Amomis,caryophyllata
8033,Rhizophoraceae,Rhizophora,mangle
8034,Indet.,Indet.,Indet.
8035,Sapindaceae,Allophylus,sp.
8036,Anacardiaceae,Mangifera,indica
8037,Malpighiaceae,Byrsonima,spicata
8038,Apocynaceae,Rauwolfia,tetraphylla
8039,Sapotaceae,Manilkara,zapaotilla
8040,Verbenaceae,Citharexylum,fruticosum
8041,Rutaceae,Amyris,sp.
8042,Euphorbiaceae,Gymnanthes,sp.
8043,Bignoniaceae,Macrocatalpa,longissima
8044,Indet.,Indet.,Indet.
8045,Leguminosae-Caes.,Tamarindus,indica
8046,Sapotaceae,Mastichodendron,foetidissimum
8047,Apocynaceae,Aspidosperma,aff.domingense
8048,Araliaceae,Didymopanax,morototoni
8049,Leguminosae-Caes.,Hymenaea,courbaril
8050,Compositae,Perymenium,strigillosum
8051,Compositae,Perymenium,strigillosum
8052,Lauraceae,Cinnamomum,camphora
8053,Lauraceae,Ocotea,veraguensis
8054,Leguminosae-Mim.,Acacia,angustissima
8055,Leguminosae-Mim.,Leucaena,shannoni
8056,Myrtaceae,Eugenia,axillaris
8057,Rutaceae,Amyris,elemifera
8058,Verbenaceae,Lippia,myriocephala
8060,Leguminosae-Papil.,Piscidia,sp.
8061,Humiriaceae,Indet.,Indet.
8062,Indet.,Indet.,Indet.
8063,Moraceae,Brosimum,sp.
8064,Podocarpaceae-Gymn.,Podocarpus,coriaceus
8065,Meliaceae,Cedrela,sp.
8066,Lauraceae,Indet.,Indet.
8067,Indet.,Indet.,Indet.
8068,Bombacaceae,Bombacopsis,sp.
8069,Moraceae,Chlorophora,tinctoria
8070,Lauraceae,Indet.,Indet.
8071,Rubiaceae,Sickingia,sp.
8072,Celastraceae,Maytenus,sp.
8073,Meliaceae,Cedrela,sp.
8074,Bignoniaceae,Tabebuia,serratifolia
8075,Flacourtiaceae,Casearia,praecox
8076,Lauraceae,Indet.,Indet.
8077,Lauraceae,Indet.,Indet.
8078,Leguminosae-Papil.,Platymiscium,sp.
8079,Podocarpaceae-Gymn.,Podocarpus,coriaceus
8080,Meliaceae,Cedrela,sp.
8081,Leguminosae-Papil.,Platymiscium,sp.
8082,Meliaceae,Guarea,sp.
8083,Lauraceae,Indet.,Indet.
8084,Boraginaceae,Cordia,alliodora
8085,Myrtaceae,Indet.,Indet.
8086,Celastraceae,Maytenus,sp.
8087,Rutaceae,Esenbeckia,atata
8088,Myrsinaceae,Rapanea,sp.
8089,Myrtaceae,Indet.,Indet.
8090,Lauraceae,Indet.,Indet.
8091,Myrtaceae,Indet.,Indet.
8092,Rutaceae,Zanthoxylum,sp.
8093,Combretaceae,Terminalia,sp.
8094,Boraginaceae,Cordia,alliodora
8095,Lauraceae,Indet.,Indet.
8096,Euphorbiaceae,Hura,crepitans
8097,Melastomataceae,Indet.,Indet.
8098,Rutaceae,Zanthoxylum,sp.
8099,Meliaceae,Swietenia,macrophylla
8100,Lauraceae,Indet.,Indet.
8101,Rubiaceae,Sickingia,sp.
8102,Cunoniaceae,Weinmannia,sp.
8103,Indet.,Indet.,Indet.
8104,Podocarpaceae-Gymn.,Podocarpus,coriaceus
8105,Bombacaceae,Bombacopsis,sp.
8106,Lauraceae,Indet.,Indet.
8107,Leguminosae-Papil.,Erythrina,sp.
8108,Polygonaceae,Triplaris,sp.
8109,Palmaceae-Monocot,Copernicia,tectorum
8110,Moraceae,Chlorophora,tinctoria
8111,Myrsinaceae,Rapanea,sp.
8112,Proteaceae,Roupala,sp.
8113,Meliaceae,Cedrela,sp.
8114,Leguminosae-Papil.,Platymiscium,sp.
8115,Moraceae,Chlorophora,tinctoria
8116,Leguminosae-Mim.,Samanea,sp.
8117,Polygonaceae,Indet.,Indet.
8118,Lecythidaceae,Lecythis,sp.
8119,Meliaceae,Swietenia,macrophylla
8120,Rutaceae,Zanthoxylum,sp.
8121,Anacardiaceae,Anacardium,excelsum
8122,Boraginaceae,Cordia,sp.
8123,Apocynaceae,Aspidosperma,vargasii
8124,Leguminosae-Papil.,Fissicalyx,fendleri
8125,Leguminosae-Mim.,Pithecolobium,sp.
8126,Indet.,Indet.,Indet.
8127,Leguminosae-Caes.,Caesalpinia,granadillo
8128,Lauraceae,Nectandra,sp.
8129,Indet.,Indet.,Indet.
8130,Leguminosae-Papil.,Myroxylon,toluiferum
8131,Lauraceae,Indet.,Indet.
8132,Lauraceae,Indet.,Indet.
8133,Podocarpaceae-Gymn.,Podocarpus,coriaceus
8134,Lauraceae,Indet.,Indet.
8135,Bignoniaceae,Tabebuia,sp.
8136,Lauraceae,Indet.,Indet.
8137,Lauraceae,Indet.,Indet.
8138,Indet.,Indet.,Indet.
8139,Guttiferae,Clusia,sp.
8140,Polygonaceae,Ruprechtia,sp.
8141,Leguminosae-Mim.,Prosopis,juliflora
8142,Sapotaceae,Pouteria,sp.
8143,Cunoniaceae,Weinmannia,sp.
