SpecimenID,Genus,Species,Family,Unnamed: 4
971,Acer,rubrum,,
972,Liquidambar,styraciflua,,
973,Carya,illinoensis,,
974,Taxodium,distichum,,
975,Sequoia,sempervirens,,
976,Acer,macrophyllum,,
977,Ulmus,americana,,
978,Pinus,serotina,,
979,Pinus,caribaea,,
980,Dacrydium,cupressinum,,
981,Arbutus,menziesii,,
982,Pinus,banksiana,,
983,Acer,negundo,,
984,Salix,alba,,
985,Gleditsia,triacanthos,,
986,Ginkgo,biloba,,
987,Casearia,praecox,,
988,Taxodium,distichum,,
989,Juniperus,virginiana,,
990,Peltogyne,sp.,,
991,Plathymenia,reticulata,,
992,Vatica,albiramis,,
993,Nectandra,sp.,,
994,Goniorrachis,marginata,,
995,Carya,pallida,,
996,Diplotropis,sp.,,
997,Myroxylon,balsamum,,
998,Maquira,sp.,,
999,Chamaecyparis,pisifera,,
1000,Melanoxylon,brauna,,
1001,Paratecoma,sp.,,
1002,Astronium,sp.,,
1003,Cariniana,domestica,,
1004,Araucaria,angustifolia,,
1005,Marmaroxylon,incuriale,,
1006,Euxylophora,paraensis,,
1007,Myrocarpus,frondosus,,
1008,Bulnesia,sarmienti,,
1009,,,,
1010,Bergeronia,sericea,,
1011,Sloanea,schomburgkii,,
1012,Aldina,insignis,,
1013,Astronium,urundeuva,,
1014,Astronium,fraxinifolium,,
1015,Solanum,paludosum,,
1016,Quercus,rubra,,
1017,Cedrela,fissilis,,
1018,Enterolobium,contortisiliquum,,
1019,Cabralea,canjerana,,
1020,Pterogyne,nitens,,
1021,Ficus,monckii,,
1022,Schinopsis,sp.,,
1023,,,,
1024,Kolkwitzia,amabilis,,
1025,Bumelia,obtusifolia,,
1026,Alexa,imperatricis,,
1027,Alexa,leiopetala,,
1028,Amelanchier,cf. gracilis,,
1029,Ruprechtia,sp.,,
1030,Sapium,sp.,,
1031,Araucaria,angustifolia,,
1032,,,,
1033,Pterogyne,nitens,,
1034,Populus,sp.,,
1035,Ambelania,acida,,
1036,Cercidium,praecox,,
1037,Acacia,visco,,
1038,Jodina,rhombifolia,,
1039,Parkinsonia,aculeata,,
1040,,,,
1041,,,,
1042,,,,
1043,,,,
1044,Amphitecna,oblanceolata,,
1045,Anadenanthera,macrocarpa,,
1046,Cordia,trichotoma,,
1047,Prosopis,alba,,
1048,Patagonula,americana,,
1049,,,,
1050,Bulnesia,sarmienti,,
1051,Epiphyllum,oxypetalum,,
1052,,,,
1053,,,,
1054,Chlorophora,tinctoria,,
1055,Salix,humboldtiana,,
1056,Spiraea,X vanhouttei,,
1057,Phyllostylon,braziliensis,,
1058,Cabralea,canjerana,,
1059,Cordia,hypoleuca,,
1060,,,,
1061,Myrocarpus,frondosus,,
1062,Prunus,virginiana,,
1063,Olmediella,betschleriana,,
1064,Manilkara,hexandra,,
1065,Samanea,saman,,
1066,Pterogyne,nitens,,
1067,Ampelocera,edentula,,
1068,Ceanothus,americanus,,
1069,Samanea,saman,,
1070,Juglans,olanchana,,
1071,Prunus,occidentalis,,
1072,Sassafras,albidium,,
1073,Eucalyptus,camaldulensis,,
1074,Castanospermum,australe,,
1075,Rhododendron,catawbiense,,
1076,Quercus,laurifolia,,
1077,Myrica,cerifera,,
1078,Shorea,negrosensis,,
1079,Diospyros,melanoxylon,,
1080,Guibourtia,arnoldiana,,
1081,Nyssa,sylvatica,,
1082,Nectandra,sp.,,
1083,Pinus,echinata,,
1084,Myrospermum,frutescens,,
1085,Metrosideros,polymorpha,,
1086,Cedrus,deodara,,
1087,Cyclobalanopsis,paucidentata,,
1088,Petitia,poeppigia,,
1089,Mezilaurus,sp.,,
1090,Koordersiodendron,pinnatum,,
1091,Casearia,praecox,,
1092,Baikiaea,plurijuga,,
1093,Calycophyllum,candidissimum,,
1094,Nyssa,aquatica,,
1095,Gliricidia,sepium,,
1096,Diospyros,ferrea,,
1097,Microberlinia,sp.,,
1098,Cyclobalanopsis,myrinaefolia,,
1099,Salix,nigra,,
1100,Catalpa,speciosa,,
1101,Virola,oleifera,,
1102,Carnegiea,gigantea,,
1103,Cardwellia,sublimis,,
1104,Juglans,cinerea,,
1105,Cassia,grandis,,
1106,Abies,sachalinensis,,
1107,Pinus,echinata,,
1108,Ilex,cornuta,,
1109,Quercus,pogoda,,
1110,Parishia,sericea,,
1111,Magnolia,virginiana,,
1112,Calycophyllum,candidissimum,,
1113,Parthenocissus,quinquefolia,,
1114,Aniba,perutilis,,
1115,Pimenta,officinalis,,
1116,Firmiana,platanifolia,,
1117,Trichanthera,gigantea,,
1118,Salix,nigra,,
1119,Juglans,nigra,,
1120,Quercus,pogoda,,
1121,Acer,pseudoplatanus,,
1122,Ocotea,rodiaei,,
1123,Betula,papyrifera,,
1124,Andira,surinamensis,,
1125,Aniba,murcana,,
1126,Aniba,riparia,,
1127,Intsia,bijuga,,
1128,Sapindus,oahuensis,,
1129,Shorea,polysperma,,
1130,Diospyros,pilosanthera,,
1131,Shorea,negrosensis,,
1132,Xanthostemon,verdugonianus,,
1133,Pentacme,contorta,,
1134,Serialbizzia,acle,,
1135,Hopea,sp.,,
1136,Palaquium,sp.,,
1137,Shorea,guiso,,
1138,Neonauclea,sp.,,
1139,Calophyllum,inophyllum,,
1140,Afzelia,rhomboidea,,
1141,Shorea,sp.,,
1142,Fraxinus,mandschurica,,
1143,Toona,calantas,,
1144,Parashorea,malaanonan,,
1145,Dipterocarpus,grandiflorus,,
1146,Baccharis,halimifolia,,
1147,Phoebe,porosa,,
1148,Palaquium,sp.,,
1149,Colubrina,oppositifolia,,
1150,Aniba,ovalifolia,,
1151,Aniba,rhynchopylla,,
1152,Cercidiphyllum,japonicum,,
1153,Annona,muricata,,
1154,Zanthoxylum,coriaceum,,
1155,Annona,symphyocarpa,,
1156,Diphysa,robinioides,,
1157,Anthodiscus,trifoliatus,,
1158,Carya,cordiformis,,
1159,Malus,prunifolia,,
1160,Dirca,palustris,,
1161,Ebenopsis,flexicaulis,,
1162,Alnus,rugosa,,
1163,Nyssa,aquatica,,
1164,Parashorea,malaanonan,,
1165,Pentacme,contorta,,
1166,Shorea,squamata,,
1167,Shorea,negrosensis,,
1168,Shorea,guiso,,
1169,Shorea,sp.,,
1170,Hopea,acuminata,,
1171,Azadirachta,integrifoliola,,
1172,Maranthes,corymbosa,,
1173,Pometia,pinnata,,
1174,Coprosma,robusta,,
1175,Pterocarpus,sp.,,
1176,Schizolobium,parahybum,,
1177,Fraxinus,americana,,
1178,Copaifera,sp.,,
1179,Acacia,sp.,,
1180,Myroxylon,toluiferum,,
1181,Aucoumea,klaineana,,
1182,Petitia,poeppigia,,
1183,Cedrus,libani,,
1184,Coprosma,baueri,,
1185,Peltophorum,dubium,,
1186,Shorea,negrosensis,,
1187,Sonneratia,pagatpat,,
1188,Sindora,supa,,
1189,Taxodium,distichum,,
1190,Euxylophora,paraensis,,
1191,Lysiloma,latisiliqua,,
1192,Euxylophora,paraensis,,
1193,Microberlinia,sp.,,
1194,Parinari,griffithianum,,
1195,Pterocarpus,indicus,,
1196,Populus,alba,,
1197,Pinus,elliottii,,
1198,Spondias,mombin,,
1199,Aparisthmium,cordatum,,
1200,Dacryodes,excelsa,,
1201,Quercus,montana,,
1202,Calophyllum,antillanum,,
1203,Swietenia,mahagoni,,
1204,Lindera,benzoin,,
1205,Aspidosperma,sp.,,
1206,Gymnanthes,lucida,,
1207,Shorea,almon,,
1208,Shorea,polysperma,,
1209,Anisoptera,thurifera,,
1210,Acer,japonicum,,
1211,Dracontomelon,dao,,
1212,Intsia,bijuga,,
1213,Pinus,palustris,,
1214,Holodiscus,discolor,,
1215,Fagus,grandifolia,,
1216,Tarrietia,javanica,,
1217,Sindora,supa,,
1218,Koordersiodendron,pinnatum,,
1219,Diospyros,melanoxylon,,
1220,Liquidambar,styraciflua,,
1221,Litsea,sp.,,
1222,Magnolia,virginiana,,
1223,Juniperus,barbadensis,,
1224,Taxodium,distichum,,
1225,Olea,europea,,
1226,Punica,granatum,,
1227,Xylopia,aromatica,,
1228,Laburnum,vulgare,,
1229,Pinus,taeda,,
1230,Genipa,americana,,
1231,Styphelia,douglassii,,
1232,Pinus,engelmannii,,
1233,Pterocarpus,indicus,,
1234,Guibourtia,tessmanii,,
1235,,,,
1236,Libidibia,melanocarpa,,
1237,Centrolobium,sp.,,
1238,Dalbergia,sp.,,
1239,Wallaceodendron,celebicum,,
1240,Elaeocarpus,grandis,,
1241,Pometia,pinnata,,
1242,Shorea,almon,,
1243,Albizia,julibrissin,,
1244,Shorea,guiso,,
1245,Fraxinus,pennsylvanica,,
1246,Lithocarpus,sp.,,
1247,,,,
1248,Syncarpia,procera,,
1249,Fraxinus,pennsylvanica,,
1250,Acacia,acuminata,,
1251,Gleditsia,triacanthos,,
1252,Quercus,macrocarpa,,
1253,Pinus,muricata,,
1254,Abies,grandis,,
1255,Pinus,radiata,,
1256,Lyonothamnus,floribundus,,
1257,Eucalyptus,calophylla,,
1258,Celtis,sinensis,,
1259,Calycophyllum,candidissimum,,
1260,Petitia,poeppigia,,
1261,Quercus,moreha,,
1262,Betula,nigra,,
1263,Pinus,strobus,,
1264,Citharexylum,fruticosum,,
1265,Simarouba,glauca,,
1266,Pimenta,officinalis,,
1267,Gymnanthes,lucida,,
1268,Pyrus,communis,,
1269,Quercus,shumardii,,
1270,Zanthoxylum,flavum,,
1271,Xylomelum,occidentale,,
1272,Calophyllum,costatum,,
1273,Xanthophyllum,sp.,,
1274,Eugenia,confusa,,
1275,Kingiodendron,alternifolium,,
1276,Banksia,verticillata,,
1277,Santalum,spicatum,,
1278,Cedrus,deodara,,
1279,Casuarina,fraseriana,,
1280,Ceratopetalum,virchowii,,
1281,Syncarpia,hillii,,
1282,Guaiacum,sanctum,,
1283,Chrysophyllum,oliviforme,,
1284,Colubrina,arborescens,,
1285,Acacia,koa,,
1286,Ligustrum,vulgare,,
1287,Guettarda,elliptica,,
1288,Alnus,rugosa,,
1289,Ceratopetalum,virchowii,,
1290,Elaeocarpus,grandis,,
1291,Couma,macrocarpa,,
1292,Syncarpia,hillii,,
1293,Dysoxylum,fraserianum,,
1294,Eugenia,myrtoides,,
1295,Himatanthus,sucunba,,
1296,Genipa,americana,,
1297,Flindersia,australis,,
1298,Elaeocarpus,grandis,,
1299,Picramnia,pentandra,,
1300,Hibiscus,syriacus,,
1301,Eugenia,axillaris,,
1302,Alphitonia,ponderosa,,
1303,Elaeocarpus,grandis,,
1304,Yucca,filamentosa,,
1305,Calycophyllum,candidissimum,,
1306,Pinus,ponderosa,,
1307,Aeschynomene,elaphroxylon,,
1308,Chrysolepsis,sempervirens,,
1309,Bobea,elatior,,
1310,Bobea,mannii,,
1311,Gardenia,venyi,,
1312,Hibiscus,arnottianus,,
1313,Diospyros,sandwicensis,,
1314,Artocarpus,communis,,
1315,Perrottetia,sandwicensis,,
1316,Santalum,cuneatum,,
1317,Abies,firma,,
1318,Morinda,citrifolia,,
1319,Crataegus,viridis,,
1320,Agave,americana,,
1321,Pinus,ponderosa,,
1322,Pinus,ponderosa,,
1323,Pinus,ponderosa,,
1324,Pinus,ponderosa,,
1325,Pinus,ponderosa,,
1326,Pinus,ponderosa,,
1327,Pinus,ponderosa,,
1328,Pinus,ponderosa,,
1329,Pinus,ponderosa,,
1330,Pinus,ponderosa,,
1331,Juglans,californica,,
1332,Acer,platanoides,,
1333,Pinus,ponderosa,,
1334,Ilex,vomitoria,,
1335,Populus,nigra,,
1336,Populus,deltoides,,
1337,Populus,trichocarpa,,
1338,Umbellularia,californica,,
1339,Chrysophyllum,sp.,,
1340,Alnus,oblongifolia,,
1341,Ochrosia,sandwicensis,,
1342,Podocarpus,salignus,,
1343,Erythrina,herbacea,,
1344,Guettarda,scabra,,
1345,Casearia,sylvestris,,
1346,Platymiscium,sp.,,
1347,Rhus,glabra,,
1348,Tamarix,sp.,,
1349,Tamarix,sp.,,
1350,Magnolia,macrophylla,,
1351,Tamarix,sp.,,
1352,Castanea,pumila,,
1353,Philadelphus,lewisii,,
1354,Populus,trichocarpa,,
1355,Santalum,freycinetianum,,
1356,Ficus,carica,,
1357,Ulmus,americana,,
1358,Mangifera,indica,,
1359,Rhizophora,mangle,,
1360,Ulmus,glabra,,
1361,Ulmus,foliacea,,
1362,Ulmus,carpinifolia,,
1363,Ulmus,carpinifolia,,
1364,Ulmus,carpinifolia,,
1365,Ulmus,laevis,,
1366,Betula,pendula,,
1367,Betula,pubescens,,
1368,Betula,pubescens,,
1369,Alnus,cordata,,
1370,Alnus,incana,,
1371,Castanea,sativa,,
1372,Carpinus,betulus,,
1373,Populus,alba,,
1374,Salix,alba,,
1375,Prunus,avium,,
1376,Fagus,sp.,,
1377,Arbutus,unedo,,
1378,Quercus,suber,,
1379,Quercus,suber,,
1380,Quercus,pyrenaica,,
1381,Quercus,cerris,,
1382,Quercus,pubescens,,
1383,Quercus,ilex,,
1384,Quercus,petraea,,
1385,Quercus,petraea,,
1386,Quercus,petraea,,
1387,Quercus,petraea,,
1388,Quercus,robur,,
1389,Quercus,robur,,
1390,Pinus,mugo,,
1391,Pinus,sylvestris,,
1392,Pinus,sylvestris,,
1393,Pinus,sylvestris,,
1394,Pinus,nigra,,
1395,Pinus,cembra,,
1396,Larix,decidua,,
1397,Picea,abies,,
1398,Picea,abies,,
1399,Abies,alba,,
1400,Abies,alba,,
1401,Abies,alba,,
1402,Gardenia,turgida,,
1403,Randia,dumetorum,,
1404,Adina,cordifolia,,
1405,Wendlandia,exserta,,
1406,Stereospermum,chelonoides,,
1407,Stereospermum,suaveolens,,
1408,Stereospermum,chelonoides,,
1409,Dolichandrone,falcata,,
1410,Avicennia,officinalis,,
1411,Gmelina,arborea,,
1412,Vitex,pubescens,,
1413,Premna,longifolia,,
1414,Tectona,grandis,,
1415,Cordia,macleodii,,
1416,Cordia,fragrantissima,,
1417,Cordia,myxa,,
1418,Cerbera,odollam,,
1419,Alstonia,scholaris,,
1420,Fagraea,fragrans,,
1421,Salvadora,oleoides,,
1422,Schrebera,swietenioides,,
1423,Diospyros,montana,,
1424,Diospyros,tomentosa,,
1425,Pinus,echinata,,
1426,Dichopsis,polyantha,,
1427,Mimusops,hexandra,,
1428,Rhododendron,barbatum,,
1429,Cornus,macrophylla,,
1430,Anogeissus,latifolia,,
1431,Terminalia,tomentosa,,
1432,Terminalia,chebula,,
1433,Terminalia,belerica,,
1434,Terminalia,belerica,,
1435,Eugenia,jambolana,,
1436,Eugenia,jambolana,,
1437,Carallia,integerrima,,
1438,Rhizophora,mucronata,,
1439,Careya,arborea,,
1440,Duabanga,sonneratioides,,
1441,Lagerstroemia,flos-reginae,,
1442,Vateria,indica,,
1443,Shorea,robusta,,
1444,Hopea,odorata,,
1445,Canarium,sp.,,
1446,Garcinia,cambogia,,
1447,Calophyllum,tomentosum,,
1448,Calophyllum,spectabile,,
1449,Calophyllum,inophyllum,,
1450,Mesua,ferrea,,
1451,Schima,wallichii,,
1452,Dillenia,pentagyna,,
1453,Heritiera,littoralis,,
1454,Sterculia,villosa,,
1455,Sterculia,urens,,
1456,Pterospermum,acerifolium,,
1457,Bombax,ceiba,,
1458,Grewia,oppositifolia,,
1459,Pentace,burmanica,,
1460,Elaeocarpus,lanceaefolius,,
1461,Elaeocarpus,robustus,,
1462,Ziziphus,vulgaris,,
1463,Meliosma,wallichii,,
1464,Nephelium,longana,,
1465,Aesculus,indica,,
1466,Acer,caudatum,,
1467,Acer,caesium,,
1468,Euonymus,pendulus,,
1469,Quercus,ilicifolia,,
1470,Melanorrhoea,usitata,,
1471,Gluta,travancorica,,
1472,Mangifera,sylvatica,,
1473,Mangifera,indica,,
1474,Buxus,sempervirens,,
1475,Sapium,indicum,,
1476,Bridelia,retusa,,
1477,Bridelia,retusa,,
1478,Cleistanthus,collinus,,
1479,Phyllanthus,emblica,,
1480,Licaria,triandra,,
1481,Chukrasia,tabularis,,
1482,Toona,ciliata,,
1483,Toona,serrata,,
1484,Chloroxylon,swietenia,,
1485,Erythroxylum,monogynum,,
1486,Pongamia,glabra,,
1487,Pterocarpus,macrocarpus,,
1488,Pterocarpus,marsupium,,
1489,Acrocarpus,fraxinifolius,,
1490,Cassia,fistula,,
1491,Cassia,roxburghii,,
1492,Bauhinia,malabarica,,
1493,Bauhinia,retusa,,
1494,Bauhinia,racemosa,,
1495,Caspareopsis,purpurea,,
1496,Xylia,dolabriformis,,
1497,Acacia,nilotica,,
1498,Acacia,leucophloea,,
1499,Acacia,ferrugunea,,
1500,Acacia,modesta,,
1501,Acacia,catechu,,
1502,Acacia,dealbata,,
1503,Albizia,lebbek,,
1504,Albizia,odoratissima,,
1505,Eriobotrya,petiolata,,
1506,Altingia,excelsa,,
1507,Podocarpus,sp.,,
1508,Litsea,sebifera,,
1509,Machilus,odoratissima,,
1510,Cinnamomum,cecidodaphne,,
1511,Ficus,cordifolia,,
1512,Ficus,religiosa,,
1513,Ficus,palmata,,
1514,Ficus,glomerata,,
1515,Artocarpus,hirsuta,,
1516,Artocarpus,integra,,
1517,Artocarpus,chaplasha,,
1518,Morus,indica,,
1519,Holoptelea,integrifolia,,
1520,Quercus,semecarpifolia,,
1521,Quercus,ilex,,
1522,Quercus,leucotrichophora,,
1523,Quercus,lamellosa,,
1524,Alnus,nepalensis,,
1525,Betula,utilis,,
1526,Engelhardia,spicata,,
1527,Juglans,regia,,
1528,Populus,euphratica,,
1529,Borassus,flabellifer,,
1530,Juniperus,macropoda,,
1531,Cupressus,funebris,,
1532,Cupressus,torulosa,,
1533,Cryptomeria,japonica,,
1534,Abies,spectabilis,,
1535,Tsuga,dumosa,,
1536,Picea,morinda,,
1537,Pinus,roxburghii,,
1538,Pinus,gerardiana,,
1539,Pinus,griffithii,,
1540,Cedrus,libani,,
1541,Taxus,baccata,,
1542,Podocarpus,wallichianus,,
1543,Podocarpus,neriifolius,,
1544,Salix,alba,,
1545,Myrica,cerifera,,
1546,Myrica,californica,,
1547,Salix,fragilis,,
1548,Salix,amygdaloides,,
1549,Myrica,carolinensis,,
1550,Salix,amygdaloides,,
1551,Salix,fragilis,,
1552,Leitneria,floridana,,
1553,Salix,lasiandra,,
1554,Salix,amygdaloides,,
1555,Salix,fragilis,,
1556,Myrica,cerifera,,
1557,Leitneria,floridana,,
1558,Salix,alba,,
1559,Salix,alba,,
1560,Salix,fragilis,,
1561,Salix,fragilis,,
1562,Myrica,cerifera,,
1563,Salix,lasiandra,,
1564,Salix,alba,,
1565,Salix,lasiandra,,
1566,Salix,alba,,
1567,Salix,lasiandra,,
1568,Salix,alba,,
1569,Salix,fragilis,,
1570,Salix,alba,,
1571,Salix,lasiandra,,
1572,Salix,fragilis,,
1573,Salix,alba,,
1574,Juglans,cinerea,,
1575,Juglans,nigra,,
1576,Juglans,cinerea,,
1577,Juglans,cinerea,,
1578,Juglans,major,,
1579,Juglans,cinerea,,
1580,Juglans,californica,,
1581,Juglans,cinerea,,
1582,Juglans,cinerea,,
1583,Cunninghamia,konishii,,
1584,Juglans,cinerea,,
1585,Maclura,pomifera,,
1586,Juglans,major,,
1587,Juglans,nigra,,
1588,Juglans,microcarpa,,
1589,Juglans,nigra,,
1590,Juglans,nigra,,
1591,Juglans,nigra,,
1592,Juglans,californica,,
1593,Juglans,californica,,
1594,Juglans,californica,,
1595,Juglans,cinerea,,
1596,Juglans,cinerea,,
1597,Juglans,cinerea,,
1598,Juglans,nigra,,
1599,Carya,illinoensis,,
1600,Carya,illinoensis,,
1601,Carya,glabra,,
1602,Carya,illinoensis,,
1603,Carya,illinoensis,,
1604,Carya,glabra,,
1605,Carya,illinoensis,,
1606,Carya,glabra,,
1607,Carya,myristiciformis,,
1608,Carya,illinoensis,,
1609,Vitis,californica,,
1610,Carya,glabra,,
1611,Carya,ovata,,
1612,Guilandina,sp.,,
1613,Carya,ovata,,
1614,Carya,ovata,,
1615,Carya,laciniosa,,
1616,Carya,cordiformis,,
1617,Carya,ovata,,
1618,Carya,tomentosa,,
1619,Carya,cordiformis,,
1620,Carya,tomentosa,,
1621,Carya,ovata,,
1622,Zollernia,sp.,,
1623,Carya,ovata,,
1624,Carya,cordiformis,,
1625,Carya,tomentosa,,
1626,Carya,tomentosa,,
1627,Carya,tomentosa,,
1628,Taiwania,cryptomerioides,,
1629,Ephedra,trifurca,,
1630,Ephedra,trifurca,,
1631,Pyrus,communis,,
1632,Gnetum,gnemon,,
1633,Calyptranthes,pallens,,
1634,Calycophyllum,sp.,,
1635,Gnetum,gnemon,,
1636,Ziziphus,sp.,,
1637,Copaifera,sp.,,
1638,Myrospermum,frutescens,,
1639,Centrolobium,orinocense,,
1640,Platymiscium,sp.,,
1641,Platymiscium,sp.,,
1642,Cespedesia,macrophylla,,
1643,Platypodium,elegans,,
1644,Apeiba,membranacea,,
1645,Apoplanesia,sp.,,
1646,Carya,glabra,,
1647,Lysiloma,latisiliqua,,
1648,Ulmus,pumila,,
1649,Acer,mono,,
1650,Guilandina,sp.,,
1651,Myrospermum,frutescens,,
1652,Apeiba,echinata,,
1653,Pterocarpus,sp.,,
1654,Machaerium,sp.,,
1655,Melicoccus,bijuga,,
1656,Alnus,oblongifolia,,
1657,Alnus,maritima,,
1658,Alnus,rhombifolia,,
1659,Alnus,oblongifolia,,
1660,Alnus,rhombifolia,,
1661,Alnus,rubra,,
1662,Alnus,rubra,,
1663,Alnus,rubra,,
1664,Alnus,rugosa,,
1665,Alnus,rugosa,,
1666,Alnus,rhombifolia,,
1667,Alnus,rhombifolia,,
1668,Alnus,oblongifolia,,
1669,Alnus,tenuifolia,,
1670,Alnus,tenuifolia,,
1671,Betula,populifolia,,
1672,Corylus,cornuta,,
1673,Betula,occidentalis,,
1674,Betula,occidentalis,,
1675,Betula,occidentalis,,
1676,Betula,papyrifera,,
1677,Diphysa,sp.,,
1678,Betula,occidentalis,,
1679,Betula,populifolia,,
1680,Betula,occidentalis,,
1681,Betula,papyrifera,,
1682,Betula,populifolia,,
1683,Diphysa,sp.,,
1684,Guilandina,sp.,,
1685,Betula,alleghaniensis,,
1686,Betula,alleghaniensis,,
1687,Quercus,acuta,,
1688,Conomorpha,peruviana,,
1689,Aspidosperma,megalocarpon,,
1690,Betula,alleghaniensis,,
1691,Betula,papyrifera,,
1692,Betula,papyrifera,,
1693,Betula,papyrifera,,
1694,Betula,papyrifera,,
1695,Betula,lenta,,
1696,Betula,alleghaniensis,,
1697,Betula,alleghaniensis,,
1698,Betula,lenta,,
1699,Betula,papyrifera,,
1700,Betula,papyrifera,,
1701,Betula,alleghaniensis,,
1702,Betula,papyrifera,,
1703,Prunus,armeniaca,,
1704,Betula,papyrifera,,
1705,Betula,papyrifera,,
1706,Betula,papyrifera,,
1707,Betula,papyrifera,,
1708,Betula,papyrifera,,
1709,Betula,papyrifera,,
1710,Betula,papyrifera,,
1711,Betula,alleghaniensis,,
1712,Mangifera,indica,,
1713,Guilandina,sp.,,
1714,Betula,alleghaniensis,,
1715,Betula,nigra,,
1716,Betula,nigra,,
1717,Betula,nigra,,
1718,Betula,alleghaniensis,,
1719,Betula,alleghaniensis,,
1720,Betula,alleghaniensis,,
1721,Betula,nigra,,
1722,Betula,nigra,,
1723,Betula,alleghaniensis,,
1724,Betula,alleghaniensis,,
1725,Betula,nigra,,
1726,Betula,alleghaniensis,,
1727,Platycarya,strobilacea,,
1728,Betula,alleghaniensis,,
1729,Betula,alleghaniensis,,
1730,Betula,nigra,,
1731,Populus,balsamifera,,
1732,Populus,grandidentata,,
1733,Populus,tremuloides,,
1734,Populus,trichocarpa,,
1735,Populus,tremuloides,,
1736,Populus,tremuloides,,
1737,Populus,tremuloides,,
1738,Populus,grandidentata,,
1739,Populus,grandidentata,,
1740,Populus,grandidentata,,
1741,Populus,tremuloides,,
1742,Populus,grandidentata,,
1743,Populus,tremuloides,,
1744,Populus,tremuloides,,
1745,Populus,tremuloides,,
1746,Populus,tremuloides,,
1747,Populus,grandidentata,,
1748,Pinus,sylvestris,,
1749,Populus,angustifolia,,
1750,Populus,angustifolia,,
1751,Populus,deltoides,,
1752,Populus,heterophylla,,
1753,Populus,deltoides,,
1754,Populus,heterophylla,,
1755,Populus,trichocarpa,,
1756,Populus,deltoides,,
1757,Populus,heterophylla,,
1758,Populus,deltoides,,
1759,Populus,angustifolia,,
1760,Populus,deltoides,,
1761,Populus,angustifolia,,
1762,Populus,heterophylla,,
1763,Populus,trichocarpa,,
1764,Populus,nigra,,
1765,Populus,deltoides,,
1766,Populus,trichocarpa,,
1767,Holopyxidium,latifolium,,
1768,Populus,trichocarpa,,
1769,Populus,deltoides,,
1770,Pseudolarix,amabilis,,
1771,Salix,nigra,,
1772,Salix,sitchensis,,
1773,Salix,nigra,,
1774,Salix,babylonica,,
1775,Salix,hookeriana,,
1776,Salix,bebbiana,,
1777,Salix,babylonica,,
1778,Salix,nigra,,
1779,Salix,interior,,
1780,Salix,nigra,,
1781,Salix,interior,,
1782,Salix,lasiolepis,,
1783,Salix,interior,,
1784,Salix,lucida,,
1785,Salix,nigra,,
1786,Salix,nigra,,
1787,Luehea,candida,,
1788,Salix,nigra,,
1789,Salix,nigra,,
1790,Salix,laevigata,,
1791,Salix,nigra,,
1792,Salix,nigra,,
1793,Salix,scouleriana,,
1794,Salix,lasiolepis,,
1795,Salix,scouleriana,,
1796,Salix,sp.,,
1797,Salix,nigra,,
1798,Salix,nigra,,
1799,Salix,argophylla,,
1800,Salix,lasiolepis,,
1801,Salix,laevigata,,
1802,Salix,nigra,,
1803,Salix,lasiolepis,,
1804,Quercus,montana,,
1805,Quercus,montana,,
1806,Quercus,montana,,
1807,Quercus,bicolor,,
1808,Quercus,macrocarpa,,
1809,Quercus,stellata,,
1810,Quercus,macrocarpa,,
1811,Quercus,incana,,
1812,Quercus,bicolor,,
1813,Quercus,douglasii,,
1814,Quercus,bicolor,,
1815,Quercus,stellata,,
1816,Quercus,stellata,,
1817,Quercus,stellata,,
1818,Quercus,stellata,,
1819,Quercus,stellata,,
1820,Quercus,macrocarpa,,
1821,Quercus,stellata,,
1822,Quercus,douglasii,,
1823,Quercus,incana,,
1824,Quercus,macrocarpa,,
1825,Quercus,incana,,
1826,Quercus,stellata,,
1827,Quercus,macrocarpa,,
1828,Quercus,bicolor,,
1829,Quercus,imbricaria,,
1830,Quercus,lobata,,
1831,Quercus,imbricaria,,
1832,Quercus,kelloggii,,
1833,Quercus,arizonica,,
1834,Quercus,macrocarpa,,
1835,Quercus,kelloggii,,
1836,Quercus,imbricaria,,
1837,Quercus,kelloggii,,
1838,Quercus,incana,,
1839,Quercus,lobata,,
1840,Quercus,lobata,,
1841,Quercus,kelloggii,,
1842,Quercus,kelloggii,,
1843,Quercus,agrifolia,,
1844,Quercus,kelloggii,,
1845,Quercus,kelloggii,,
1846,Quercus,kelloggii,,
1847,Quercus,kelloggii,,
1848,Quercus,lobata,,
1849,Holocalyx,balansae,,
1850,Quercus,alba,,
1851,Quercus,alba,,
1852,Quercus,alba,,
1853,Quercus,alba,,
1854,Quercus,alba,,
1855,Quercus,alba,,
1856,Quercus,alba,,
1857,Quercus,alba,,
1858,Quercus,alba,,
1859,Quercus,alba,,
1860,Quercus,alba,,
1861,Quercus,alba,,
1862,Quercus,chapmanii,,
1863,Quercus,emoryi,,
1864,Quercus,lyrata,,
1865,Quercus,rugosa,,
1866,Quercus,muehlenbergii,,
1867,Quercus,gambelii,,
1868,Quercus,dumosa,,
1869,Quercus,chapmanii,,
1870,Quercus,garryana,,
1871,Quercus,engelmannii,,
1872,Quercus,garryana,,
1873,Quercus,gambelii,,
1874,Quercus,garryana,,
1875,Quercus,chapmanii,,
1876,Quercus,garryana,,
1877,Quercus,garryana,,
1878,Quercus,garryana,,
1879,Castanea,pumila,,
1880,Castanea,pumila,,
1881,Fagus,grandifolia,,
